time,cpu_index
423,181.84819382054036
424,212.9981407444136
425,196.1739949039714
426,249.56739530413665
427,253.63426981087719
428,325.17761779372324
429,306.6415658494283
430,286.1091243523245
431,294.1407897077043
432,271.16526950608693
433,265.0351067904256
434,241.55585796572092
