"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-04-01,239.850021906255,234.265228994551,199.722371322244,237.836242127236
2023-05-01,230.123701060014,194.7658931445,199.469081670979,238.494436681778
2023-06-01,218.424425925729,191.432065925043,224.097409637919,226.806804302342
