"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-01-31,156.930457378571,162.170022987197,164.823188399624,166.240041855622
2023-02-28,155.913727407089,163.288140223745,163.894771648793,170.154681341322
2023-03-31,154.819313796914,164.195710490257,162.088641608816,175.563753962279
2023-04-30,153.721687802205,164.536248096464,165.653947195905,178.505438557799
2023-05-31,152.634890869147,164.708342991816,160.464246591243,177.98278435638
2023-06-30,151.56329895821,164.784587180847,169.521151697348,174.586387704276
