time,cpu_index
423,218.02015652293758
424,230.4420296531045
425,217.47013252977885
426,211.28115544532704
427,244.34739700122213
428,295.0533111360392
429,292.16520031848313
430,258.32741776353225
431,273.71982732913716
432,288.7658961138942
433,270.4486296404328
434,237.29037833784915
