time,cpu_index
423,105.4083320826373
424,105.87297054337947
425,105.67266435605474
426,106.55120693793563
427,107.31494000254096
428,107.7901540308817
429,108.08851489957532
430,108.28154756536003
431,108.84889388062413
432,108.97166458674394
433,109.98814219867963
434,109.76722631428188
