time,cpu_index
423,300.49673695807456
424,313.8078937280265
425,300.56957750060127
426,363.0042842858874
427,341.01007540072305
428,378.45369986135296
429,350.8651876677179
430,337.36311848548297
431,333.82727913758964
432,329.452202755246
433,332.69020797629287
434,340.168161817173
