"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-01-01,200.853954663248,205.767929600389,237.424053510364,222.943416577897
2023-02-01,198.587825981595,208.716365791445,249.588044024401,235.230681291318
2023-03-01,196.432365046471,225.336902746287,250.92134318876,231.411857937108
2023-04-01,194.382615523936,206.240053915507,195.972233907749,225.388155954302
2023-05-01,192.456087850283,172.903093609715,214.1509609851,235.813804779012
2023-06-01,190.649689163362,174.300465267579,228.405666539384,232.795998940969
