time,cpu_index
423,184.8142533841798
424,253.48715486349985
425,243.13535002944582
426,288.08691704495067
427,348.2179302195291
428,329.72299715774614
429,275.07122343429
430,294.30951389572976
431,291.16765341143184
432,320.8538366918369
433,282.5961402145701
434,255.1094712064191
