,CPU_US
270,3.0316740068985286
271,2.5107629603202106
272,1.6986872553840506
273,4.242608937499883
274,3.983110781456956
275,4.335898636494132
276,3.6893179031067693
277,4.338420747966676
278,2.8019564593462998
279,1.2905788589654155
280,2.3389592950100244
281,3.0139349496248595
