,CPU_US
270,3.3001576125704615
271,1.06893857220473
272,3.396764362792068
273,2.8226481895448554
274,1.7646218414577106
275,-1.8394830531001487
276,3.210750455047402
277,5.261350920031084
278,5.573995952037353
279,6.148254047047988
280,3.4147167061255796
281,2.8143649156441857
