,CPU_US
270,4.340992854659866
271,3.653871654295801
272,5.5226047612058125
273,5.531472291692149
274,6.175343863616591
275,7.472627703152153
276,5.473164789610211
277,5.5067076371723065
278,5.233163121924168
279,5.9486963093556575
280,2.5184239621788223
281,4.950968199076826
