"Date","ARFIMA","ARIMA","ARNN","BSTS"
2023-04-30,2.03245705148277,2.29684231858708,2.48310336524859,2.03144963192022
2023-05-31,2.08541685925113,2.96082644139053,2.60266924875483,1.96022538580151
2023-06-30,2.10183473313209,2.54427456727483,2.53026930678936,1.93929314538214
