,CPU_US
270,3.5629595105864555
271,2.7615054921340176
272,3.8532656442982285
273,1.9968121743243303
274,2.930073844427694
275,4.1251423341583315
276,4.474429338315512
277,3.4258195359572525
278,2.530004159611843
279,3.3378828647422525
280,4.478684665058616
281,3.2593028624332647
