,CPU_US
270,1.9404584842295187
271,2.6251967371557967
272,2.5446618628456275
273,3.4683965489605755
274,2.5425376875978127
275,4.2031305998772615
276,2.975374860527821
277,3.8376833609070715
278,4.25807334777848
279,3.238183299592043
280,3.458841855064996
281,3.66475197425624
